ID	# PATHWAYS CONTAINING	AVG. DIFF. EXP. CASES	DEGREE	IS EXCEPTION?
ENSG00000091651	0	.00	5	true
ENSG00000111348	0	.00	2	true
ENSG00000077348	0	.00	2	true
ENSG00000068878	0	.00	1	true
ENSG00000110497	0	.00	8	true
ENSG00000113525	0	.00	2	true
ENSG00000113522	0	.00	5	true
ENSG00000113520	0	.00	1	true
ENSG00000135316	0	.00	2	true
ENSG00000135315	0	.00	1	true
ENSG00000046604	0	.00	2	true
ENSG00000157107	0	.00	1	true
ENSG00000170558	0	.00	4	true
ENSG00000134460	0	.00	2	true
ENSG00000100219	0	.00	1	true
ENSG00000277804	0	.00	1	true
ENSG00000078687	0	.00	10	true
ENSG00000122484	0	.00	3	true
ENSG00000100697	0	.00	6	true
ENSG00000121152	0	.00	2	true
ENSG00000265808	0	.00	2	true
ENSG00000146457	0	1.00	2	false
ENSG00000100211	0	.00	1	true
ENSG00000102871	0	.00	5	true
ENSG00000162946	0	.00	2	true
ENSG00000181222	0	.00	18	true
ENSG00000137507	0	.00	1	true
ENSG00000039068	0	.00	9	true
ENSG00000080503	0	.00	3	true
ENSG00000142082	0	.00	2	true
ENSG00000137504	0	.00	1	true
ENSG00000080986	0	.00	2	true
ENSG00000172757	0	.00	3	true
ENSG00000135324	0	.00	7	true
ENSG00000228405	0	.00	1	true
ENSG00000123349	0	.00	2	true
ENSG00000078674	0	.00	11	true
ENSG00000100206	0	.00	3	true
ENSG00000100201	0	.00	6	true
ENSG00000183873	0	.00	3	true
ENSG00000092969	0	.00	2	true
ENSG00000181218	0	.00	5	true
ENSG00000183878	0	.00	1	true
ENSG00000163808	0	.00	1	true
ENSG00000133119	0	.00	1	true
ENSG00000136628	0	.00	5	true
ENSG00000043591	0	.00	3	true
ENSG00000156234	0	.00	1	true
ENSG00000064012	0	.00	10	true
ENSG00000133112	0	.00	6	true
ENSG00000069702	0	.00	4	true
ENSG00000198911	0	.00	5	true
ENSG00000173614	0	.00	1	true
ENSG00000075142	0	.00	4	true
ENSG00000051180	0	.00	16	true
ENSG00000011523	0	.00	7	true
ID_interactor_B	0	.00	1	true
ENSG00000010671	0	.00	1	true
ID_interactor_A	0	.00	1	true
ENSG00000198909	0	.00	1	true
ENSG00000102898	0	.00	2	true
ENSG00000079999	0	.00	3	true
ENSG00000183421	0	.00	4	true
ENSG00000036828	0	.00	1	true
ENSG00000163814	0	.00	3	true
ENSG00000160789	0	.00	2	true
ENSG00000162961	0	.00	17	true
ENSG00000182578	0	.00	3	true
ENSG00000124641	0	.00	2	true
ENSG00000158406	0	.00	19	true
ENSG00000161638	0	.00	2	true
ENSG00000215522	0	.00	1	true
ENSG00000180398	0	.00	1	true
ENSG00000143393	0	.00	2	true
ENSG00000134453	0	.00	4	true
ENSG00000114867	0	.00	5	true
ENSG00000076003	0	.00	5	true
ENSG00000111358	0	.00	4	true
ENSG00000198900	0	.00	1	true
ENSG00000138814	0	.00	5	true
ENSG00000157554	0	.00	1	true
ENSG00000158402	0	.00	4	true
ENSG00000198901	0	.00	2	true
ENSG00000136634	0	.00	2	true
ENSG00000112685	0	.00	1	true
ENSG00000157557	16	1.00	2	false
ENSG00000075151	0	.00	1	true
ENSG00000114861	0	.00	1	true
ENSG00000112200	0	.00	2	true
ENSG00000205726	0	.00	1	true
ENSG00000160791	0	.00	10	true
ENSG00000101558	0	.00	1	true
ENSG00000100225	0	.00	1	true
ENSG00000163823	0	.00	10	true
ENSG00000213341	1	.00	6	true
ENSG00000084093	0	.00	8	true
ENSG00000143398	0	.00	2	true
ENSG00000102882	0	.00	3	true
ENSG00000182568	0	.00	1	true
ENSG00000163820	0	.00	3	true
ENSG00000100220	0	.00	1	true
ENSG00000087191	0	.00	1	true
ENSG00000185619	0	.00	3	true
ENSG00000153187	0	.00	3	true
ENSG00000137936	0	1.00	1	false
ENSG00000155363	0	.00	8	true
ENSG00000113966	0	.00	1	true
ENSG00000078237	0	.00	1	true
ENSG00000171453	0	.00	1	true
ENSG00000157540	0	.00	1	true
ENSG00000111300	0	.00	1	true
ENSG00000168286	0	.00	4	true
ENSG00000168283	0	.00	6	true
ENSG00000135750	0	.00	3	true
ENSG00000111786	0	.00	1	true
ENSG00000159720	0	.00	2	true
ENSG00000136603	0	.00	1	true
ENSG00000130066	0	.00	1	true
ENSG00000171456	0	.00	2	true
ENSG00000076053	0	.00	1	true
ENSG00000276910	0	.00	8	true
ENSG00000169139	0	.00	2	true
ENSG00000150907	0	.00	3	true
ENSG00000013725	0	.00	2	true
ENSG00000102837	0	.00	2	true
ENSG00000160323	0	.00	2	true
ENSG00000143384	0	.00	6	true
ENSG00000125952	0	.00	10	true
ENSG00000121594	0	.00	1	true
ENSG00000144231	0	.00	2	true
ENSG00000186951	0	.00	1	true
ENSG00000100650	0	.00	1	true
ENSG00000101981	0	.00	1	true
ENSG00000185624	0	.00	1	true
ENSG00000146414	0	.00	5	true
ENSG00000158869	0	.00	1	true
ENSG00000110446	0	.00	2	true
ENSG00000137947	0	.00	7	true
ENSG00000110448	0	.00	3	true
ENSG00000008517	0	1.00	1	false
ENSG00000198920	0	.00	2	true
ENSG00000129083	0	.00	4	true
ENSG00000172795	0	.00	4	true
ENSG00000080546	0	.00	1	true
ENSG00000135766	0	.00	1	true
ENSG00000005007	0	.00	13	true
ENSG00000168291	0	.00	1	true
ENSG00000133103	0	.00	1	true
ENSG00000276920	0	.00	2	true
ENSG00000055130	0	.00	19	true
ENSG00000125968	0	.00	2	true
ENSG00000183431	0	.00	2	true
ENSG00000100644	0	.00	14	true
ENSG00000101972	0	.00	5	true
ENSG00000124635	0	.00	1	true
ENSG00000145555	0	.00	1	true
ENSG00000070756	0	.00	8	true
ENSG00000162512	0	.00	5	true
ENSG00000033327	0	.00	1	true
ENSG00000143379	0	.00	5	true
ENSG00000067560	0	.00	3	true
ENSG00000213398	0	.00	1	true
ENSG00000112658	0	.00	2	true
ENSG00000129055	0	.00	1	true
ENSG00000175832	0	.00	1	true
ENSG00000196776	0	.00	1	true
ENSG00000174989	0	.00	16	true
ENSG00000111321	0	.00	3	true
ENSG00000198959	0	.00	3	true
ENSG00000008988	0	.00	3	true
ENSG00000120242	0	.00	2	true
ENSG00000182134	0	.00	1	true
ENSG00000090339	0	1.00	1	false
ENSG00000143365	0	.00	2	true
ENSG00000213397	0	.00	1	true
ENSG00000162521	0	.00	9	true
ENSG00000134899	0	.00	7	true
ENSG00000240505	0	.00	1	true
ENSG00000046651	0	.00	2	true
ENSG00000174996	0	.00	1	true
ENSG00000171488	0	.00	1	true
ENSG00000082701	0	.00	9	true
ENSG00000174516	0	.00	1	true
ENSG00000135744	0	.00	1	true
ENSG00000198945	0	.00	5	true
ENSG00000112640	0	.00	1	true
ENSG00000198947	0	.00	1	true
ENSG00000107290	0	.00	3	true
ENSG00000109471	0	.00	3	true
ENSG00000161681	0	.00	1	true
ENSG00000078699	0	.00	10	true
ENSG00000055118	0	.00	1	true
ENSG00000183454	0	.00	3	true
ENSG00000107295	0	.00	10	true
ENSG00000161202	0	.00	1	true
ENSG00000184787	0	.00	1	true
ENSG00000120251	0	.00	1	true
ENSG00000184304	0	.00	2	true
ENSG00000117090	0	.00	2	true
ENSG00000273873	0	.00	1	true
ENSG00000153147	0	.00	2	true
ENSG00000154473	0	.00	2	true
ENSG00000171492	0	.00	1	true
ENSG00000171497	0	.00	2	true
ENSG00000119231	0	.00	1	true
ENSG00000173674	0	.00	2	true
ENSG00000069329	0	.00	2	true
ENSG00000169174	0	.00	2	true
ENSG00000131351	0	.00	1	true
ENSG00000172349	0	.00	1	true
ENSG00000157500	0	.00	1	true
ENSG00000171017	0	.00	1	true
ENSG00000269335	1	.00	10	true
ENSG00000122406	0	.00	2	true
ENSG00000187840	0	.00	2	true
ENSG00000186510	0	.00	1	true
ENSG00000101945	0	.00	6	true
ENSG00000163877	0	.00	1	true
ENSG00000185664	0	.00	1	true
ENSG00000143344	0	.00	1	true
ENSG00000273841	0	.00	11	true
ENSG00000067141	0	.00	3	true
ENSG00000122884	0	.00	1	true
ENSG00000106399	0	.00	6	true
ENSG00000066294	0	.00	1	true
ENSG00000144677	0	.00	2	true
ENSG00000129048	0	.00	4	true
ENSG00000072501	0	.00	9	true
ENSG00000130037	0	.00	4	true
ENSG00000071655	0	.00	5	true
ENSG00000113916	0	.00	6	true
ENSG00000158828	0	.00	3	true
ENSG00000196781	0	.00	2	true
ENSG00000175866	0	.00	3	true
ENSG00000128191	0	.00	3	true
ENSG00000132694	0	.00	2	true
ENSG00000110400	0	.00	4	true
ENSG00000111732	0	.00	7	true
ENSG00000197635	0	.00	2	true
ENSG00000132693	0	.00	1	true
ENSG00000173207	0	.00	4	true
ENSG00000135723	0	.00	3	true
ENSG00000110880	0	.00	1	true
ENSG00000134874	0	.00	1	true
ENSG00000143337	0	.00	4	true
ENSG00000163882	0	.00	2	true
ENSG00000100605	0	.00	2	true
ENSG00000100603	0	.00	1	true
ENSG00000185652	0	.00	2	true
ENSG00000185651	0	.00	3	true
ENSG00000166913	0	.00	10	true
ENSG00000108561	0	.00	2	true
ENSG00000187837	0	.00	1	true
ENSG00000182149	0	.00	2	true
ENSG00000130489	0	.00	1	true
ENSG00000133997	0	.00	3	true
ENSG00000150093	0	.00	5	true
ENSG00000110435	0	.00	1	true
ENSG00000113946	0	.00	1	true
ENSG00000070770	0	.00	3	true
ENSG00000198513	0	.00	2	true
ENSG00000169194	0	.00	3	true
ENSG00000119699	0	.00	4	true
ENSG00000132664	0	.00	4	true
ENSG00000010278	0	.00	2	true
ENSG00000164741	0	.00	1	true
ENSG00000101966	0	.00	7	true
ENSG00000182175	0	.00	1	true
ENSG00000183023	0	.00	1	true
ENSG00000107263	0	.00	2	true
ENSG00000100632	0	.00	4	true
ENSG00000107262	0	.00	2	true
ENSG00000105085	0	.00	3	true
ENSG00000182179	0	.00	1	true
ENSG00000143322	0	.00	3	true
ENSG00000122861	0	.00	1	true
ENSG00000110429	0	.00	1	true
ENSG00000108106	0	.00	4	true
ENSG00000111752	0	.00	2	true
ENSG00000134853	0	.00	3	true
ENSG00000196329	0	.00	1	true
ENSG00000178913	0	.00	9	true
ENSG00000134852	0	.00	3	true
ENSG00000154447	0	.00	1	true
ENSG00000143799	0	.00	14	true
ENSG00000120217	0	.00	1	true
ENSG00000140285	0	.00	2	true
ENSG00000079102	0	.00	3	true
ENSG00000183495	0	.00	2	true
ENSG00000120690	0	.00	1	true
ENSG00000182168	0	.00	1	true
ENSG00000184349	0	.00	3	true
ENSG00000164754	0	.00	7	true
ENSG00000122873	0	.00	1	true
ENSG00000152253	0	.00	1	true
ENSG00000050748	0	.00	1	true
ENSG00000152256	0	.00	1	true
ENSG00000132646	0	.00	16	true
ENSG00000073861	0	.00	4	true
ENSG00000175899	0	.00	1	true
ENSG00000110852	0	.00	1	true
ENSG00000176749	0	.00	1	true
ENSG00000153107	0	.00	1	true
ENSG00000049759	0	.00	3	true
ENSG00000142453	0	.00	2	true
ENSG00000184371	0	1.00	2	false
ENSG00000162585	0	.00	4	true
ENSG00000117481	0	.00	3	true
ENSG00000162105	0	.00	1	true
ENSG00000166949	0	.00	4	true
ENSG00000011143	0	.00	1	true
ENSG00000107201	0	.00	9	true
ENSG00000067182	0	.00	12	true
ENSG00000258643	0	.00	4	true
ENSG00000137090	0	.00	1	true
ENSG00000157933	0	.00	1	true
ENSG00000110848	0	.00	1	true
ENSG00000106348	0	.00	1	true
ENSG00000129484	0	.00	1	true
ENSG00000152240	0	.00	2	true
ENSG00000177606	3	1.00	17	false
ENSG00000005884	0	.00	1	true
ENSG00000131323	0	.00	6	true
ENSG00000119203	0	.00	3	true
ENSG00000156603	0	.00	1	true
ENSG00000155755	0	.00	1	true
ENSG00000140262	0	.00	4	true
ENSG00000085840	0	.00	6	true
ENSG00000182185	0	.00	1	true
ENSG00000116141	0	.00	3	true
ENSG00000115290	0	.00	2	true
ENSG00000185697	0	.00	1	true
ENSG00000096968	0	.00	1	true
ENSG00000105011	0	.00	5	true
ENSG00000131778	0	.00	15	true
ENSG00000213316	0	.00	1	true
ENSG00000110876	0	.00	1	true
ENSG00000111725	0	.00	1	true
ENSG00000085832	0	.00	3	true
ENSG00000165632	0	.00	1	true
ENSG00000166963	0	.00	1	true
ENSG00000161270	0	.00	1	true
ENSG00000141582	0	.00	4	true
ENSG00000137077	0	.00	1	true
ENSG00000204843	0	.00	4	true
ENSG00000117020	0	.00	1	true
ENSG00000204842	0	.00	1	true
ENSG00000167815	0	.00	2	true
ENSG00000143761	0	.00	3	true
ENSG00000137070	0	.00	1	true
ENSG00000164305	0	.00	12	true
ENSG00000049768	0	.00	5	true
ENSG00000178951	0	.00	11	true
ENSG00000131788	0	.00	3	true
ENSG00000068024	0	.00	4	true
ENSG00000134812	0	.00	2	true
ENSG00000150045	0	.00	1	true
ENSG00000129465	0	.00	1	true
ENSG00000196363	0	.00	12	true
ENSG00000068028	0	.00	1	true
ENSG00000132639	0	.00	1	true
ENSG00000196367	0	.00	2	true
ENSG00000006712	0	.00	5	true
ENSG00000177628	0	.00	2	true
ENSG00000133961	0	.00	4	true
ENSG00000120656	0	.00	8	true
ENSG00000083642	0	.00	2	true
ENSG00000101916	0	.00	1	true
ENSG00000163464	0	.00	4	true
ENSG00000143756	0	.00	1	true
ENSG00000185231	0	.00	2	true
ENSG00000141570	0	.00	8	true
ENSG00000121989	0	.00	6	true
ENSG00000185236	0	.00	2	true
ENSG00000163466	0	.00	11	true
ENSG00000072518	0	.00	2	true
ENSG00000163468	0	.00	5	true
ENSG00000141577	0	.00	3	true
ENSG00000068078	0	.00	8	true
ENSG00000174483	0	.00	7	true
ENSG00000109943	0	.00	2	true
ENSG00000177511	0	.00	1	true
ENSG00000131876	0	.00	3	true
ENSG00000134900	0	.00	1	true
ENSG00000071242	0	.00	1	true
ENSG00000197122	0	.00	16	true
ENSG00000175334	0	.00	1	true
ENSG00000173153	0	.00	1	true
ENSG00000155849	0	.00	2	true
ENSG00000072571	0	.00	3	true
ENSG00000058272	0	.00	1	true
ENSG00000088926	0	.00	1	true
ENSG00000165533	0	.00	3	true
ENSG00000114054	0	.00	1	true
ENSG00000187323	0	.00	3	true
ENSG00000231129	0	.00	1	true
ENSG00000117560	0	.00	5	true
ENSG00000139350	0	.00	1	true
ENSG00000137177	0	.00	1	true
ENSG00000139351	0	.00	1	true
ENSG00000129559	0	.00	4	true
ENSG00000108604	0	.00	1	true
ENSG00000196262	0	.00	2	true
ENSG00000173166	0	1.00	3	false
ENSG00000107758	0	.00	2	true
ENSG00000131408	0	.00	4	true
ENSG00000005844	0	.00	1	true
ENSG00000002330	0	.00	1	true
ENSG00000118432	0	.00	1	true
ENSG00000164695	0	.00	4	true
ENSG00000116221	0	.00	2	true
ENSG00000187790	0	.00	1	true
ENSG00000185130	0	.00	1	true
ENSG00000138030	0	.00	1	true
ENSG00000113194	0	.00	2	true
ENSG00000186469	0	.00	1	true
ENSG00000276045	0	.00	5	true
ENSG00000044090	0	.00	1	true
ENSG00000081041	1	1.00	1	false
ENSG00000012048	1	.00	25	true
ENSG00000151461	0	.00	3	true
ENSG00000130522	0	.00	5	true
ENSG00000102098	0	.00	6	true
ENSG00000110958	0	.00	4	true
ENSG00000128683	0	.00	1	true
ENSG00000105127	0	.00	3	true
ENSG00000106459	0	.00	2	true
ENSG00000132703	0	.00	1	true
ENSG00000197147	0	.00	1	true
ENSG00000143839	0	.00	1	true
ENSG00000155827	0	.00	1	true
ENSG00000029725	0	.00	1	true
ENSG00000117586	0	.00	1	true
ENSG00000140332	0	.00	1	true
ENSG00000137154	0	.00	4	true
ENSG00000164220	0	.00	2	true
ENSG00000169919	0	.00	1	true
ENSG00000093009	0	.00	4	true
ENSG00000278677	0	.00	6	true
ENSG00000166888	0	.00	1	true
ENSG00000169914	0	.00	2	true
ENSG00000255112	0	.00	5	true
ENSG00000158092	0	1.00	5	false
ENSG00000096996	0	.00	1	true
ENSG00000076924	0	.00	2	true
ENSG00000107779	0	.00	3	true
ENSG00000196284	0	.00	3	true
ENSG00000012061	0	.00	3	true
ENSG00000176697	0	.00	3	true
ENSG00000140319	0	.00	1	true
ENSG00000102081	0	.00	2	true
ENSG00000132716	0	.00	1	true
ENSG00000049323	0	.00	1	true
ENSG00000020922	0	.00	8	true
ENSG00000186480	0	.00	2	true
ENSG00000004975	0	.00	3	true
ENSG00000138495	0	.00	3	true
ENSG00000139343	0	.00	2	true
ENSG00000114062	0	.00	7	true
ENSG00000137166	0	.00	1	true
ENSG00000115392	0	.00	1	true
ENSG00000149136	0	.00	2	true
ENSG00000140326	0	.00	3	true
ENSG00000169925	0	.00	1	true
ENSG00000150593	0	.00	1	true
ENSG00000103363	0	.00	3	true
ENSG00000180720	0	.00	3	true
ENSG00000099617	0	.00	1	true
ENSG00000173193	0	.00	1	true
ENSG00000129993	0	.00	3	true
ENSG00000150594	0	.00	3	true
ENSG00000126001	0	.00	1	true
ENSG00000109906	0	.00	2	true
ENSG00000101180	0	.00	2	true
ENSG00000005810	0	.00	2	true
ENSG00000114019	0	.00	1	true
ENSG00000064995	0	.00	4	true
ENSG00000005812	0	.00	1	true
ENSG00000274290	0	.00	4	true
ENSG00000116678	0	.00	3	true
ENSG00000117525	0	.00	2	true
ENSG00000114013	0	.00	1	true
ENSG00000188211	0	.00	1	true
ENSG00000162063	0	.00	3	true
ENSG00000136280	0	.00	3	true
ENSG00000114491	0	.00	1	true
ENSG00000188215	0	.00	4	true
ENSG00000131828	0	.00	1	true
ENSG00000008083	0	.00	8	true
ENSG00000141646	0	.00	1	true
ENSG00000102038	0	.00	1	true
ENSG00000101189	0	.00	1	true
ENSG00000129514	0	.00	1	true
ENSG00000129515	0	.00	2	true
ENSG00000104695	0	.00	2	true
ENSG00000101188	0	.00	2	true
ENSG00000177565	0	.00	1	true
ENSG00000197153	0	.00	25	true
ENSG00000198001	0	.00	4	true
ENSG00000126012	0	.00	13	true
ENSG00000197157	0	.00	2	true
ENSG00000175387	0	.00	4	true
ENSG00000105538	0	.00	1	true
ENSG00000075651	0	.00	2	true
ENSG00000159399	0	.00	1	true
ENSG00000168610	0	.00	10	true
ENSG00000143815	0	.00	3	true
ENSG00000074319	0	.00	1	true
ENSG00000126016	0	.00	1	true
ENSG00000102054	0	.00	9	true
ENSG00000182923	0	.00	7	true
ENSG00000075624	0	.00	7	true
ENSG00000105568	0	.00	7	true
ENSG00000146072	0	.00	1	true
ENSG00000107745	0	.00	1	true
ENSG00000126460	0	.00	1	true
ENSG00000149100	0	.00	10	true
ENSG00000110911	0	.00	2	true
ENSG00000138448	0	.00	3	true
ENSG00000241386	0	.00	1	true
ENSG00000176248	0	.00	4	true
ENSG00000154930	0	.00	1	true
ENSG00000060138	0	.00	1	true
ENSG00000168621	0	.00	1	true
ENSG00000138443	0	.00	2	true
ENSG00000134086	0	.00	6	true
ENSG00000114030	0	.00	1	true
ENSG00000167770	0	.00	2	true
ENSG00000166441	0	.00	2	true
ENSG00000230254	0	.00	3	true
ENSG00000127318	0	.00	2	true
ENSG00000141622	0	.00	4	true
ENSG00000165119	0	.00	1	true
ENSG00000075618	0	.00	1	true
ENSG00000101197	0	.00	2	true
ENSG00000102043	0	.00	1	true
ENSG00000092199	0	.00	1	true
ENSG00000151892	0	.00	2	true
ENSG00000107736	0	.00	1	true
ENSG00000004939	0	.00	1	true
ENSG00000107738	0	.00	1	true
ENSG00000151414	0	.00	1	true
ENSG00000116688	0	.00	5	true
ENSG00000064989	0	.00	1	true
ENSG00000115355	0	.00	2	true
ENSG00000154920	0	.00	2	true
ENSG00000117533	0	.00	3	true
ENSG00000157193	0	.00	2	true
ENSG00000086758	0	.00	3	true
ENSG00000274286	0	.00	2	true
ENSG00000088930	0	.00	5	true
ENSG00000127328	0	.00	6	true
ENSG00000231115	0	.00	3	true
ENSG00000102048	0	.00	1	true
ENSG00000129988	0	.00	1	true
ENSG00000124299	0	.00	1	true
ENSG00000107731	0	.00	2	true
ENSG00000169967	0	.00	1	true
ENSG00000179776	0	.00	1	true
ENSG00000182944	0	.00	2	true
ENSG00000100290	0	.00	2	true
ENSG00000122085	0	.00	1	true
ENSG00000136244	0	1.00	4	false
ENSG00000226173	0	.00	2	true
ENSG00000137575	0	.00	1	true
ENSG00000170955	0	.00	3	true
ENSG00000254647	0	.00	3	true
ENSG00000134061	0	.00	1	true
ENSG00000168646	0	.00	2	true
ENSG00000050393	0	.00	1	true
ENSG00000110092	0	.00	13	true
ENSG00000130939	0	.00	3	true
ENSG00000176261	0	.00	2	true
ENSG00000101146	0	.00	4	true
ENSG00000101144	0	.00	1	true
ENSG00000100297	0	.00	1	true
ENSG00000019991	0	.00	3	true
ENSG00000100284	0	.00	2	true
ENSG00000105974	0	.00	23	true
ENSG00000104643	0	.00	1	true
ENSG00000100281	0	.00	1	true
ENSG00000055609	0	.00	5	true
ENSG00000124275	0	.00	1	true
ENSG00000105976	0	.00	5	true
ENSG00000100280	0	.00	2	true
ENSG00000075213	0	.00	1	true
ENSG00000015153	0	.00	2	true
ENSG00000165140	0	.00	2	true
ENSG00000113597	0	.00	1	true
ENSG00000167325	0	.00	3	true
ENSG00000166477	0	.00	1	true
ENSG00000113594	0	.00	3	true
ENSG00000134072	0	.00	1	true
ENSG00000167323	0	.00	6	true
ENSG00000134070	0	1.00	2	false
ENSG00000159352	0	.00	1	true
ENSG00000010704	0	.00	2	true
ENSG00000277773	0	.00	12	true
ENSG00000102468	0	.00	14	true
ENSG00000149554	0	.00	4	true
ENSG00000103313	0	.00	1	true
ENSG00000125124	0	.00	6	true
ENSG00000126457	0	.00	1	true
ENSG00000048052	0	.00	1	true
ENSG00000033800	0	.00	3	true
ENSG00000105971	0	.00	1	true
ENSG00000126456	0	.00	2	true
ENSG00000183813	0	.00	3	true
ENSG00000181634	0	.00	1	true
ENSG00000101161	0	.00	1	true
ENSG00000073008	0	.00	2	true
ENSG00000123395	0	.00	5	true
ENSG00000101162	0	.00	1	true
ENSG00000157168	0	.00	1	true
ENSG00000205213	0	.00	1	true
ENSG00000169515	0	.00	1	true
ENSG00000113140	0	.00	1	true
ENSG00000274233	0	.00	6	true
ENSG00000112290	0	.00	5	true
ENSG00000166483	0	.00	2	true
ENSG00000088986	0	.00	1	true
ENSG00000007171	0	.00	2	true
ENSG00000128604	0	.00	2	true
ENSG00000182973	0	.00	2	true
ENSG00000276410	0	.00	2	true
ENSG00000129933	0	.00	1	true
ENSG00000280908	0	.00	1	true
ENSG00000160703	0	.00	1	true
ENSG00000242689	0	.00	2	true
ENSG00000134057	0	.00	4	true
ENSG00000134058	0	.00	7	true
ENSG00000136235	0	.00	2	true
ENSG00000186081	0	.00	2	true
ENSG00000136238	0	.00	15	true
ENSG00000138413	0	.00	1	true
ENSG00000171843	0	.00	5	true
ENSG00000165168	0	.00	1	true
ENSG00000112282	0	.00	2	true
ENSG00000115310	0	.00	1	true
ENSG00000186088	0	.00	1	true
ENSG00000007168	0	.00	2	true
ENSG00000170989	0	.00	1	true
ENSG00000204356	0	.00	1	true
ENSG00000151849	0	.00	3	true
ENSG00000089820	0	.00	2	true
ENSG00000125107	0	.00	3	true
ENSG00000255501	0	.00	1	true
ENSG00000160712	0	.00	1	true
ENSG00000160710	0	.00	2	true
ENSG00000124256	0	.00	1	true
ENSG00000156299	0	.00	6	true
ENSG00000104613	0	.00	1	true
ENSG00000139718	0	.00	1	true
ENSG00000066777	0	.00	10	true
ENSG00000114416	0	.00	1	true
ENSG00000112237	0	.00	6	true
ENSG00000171853	0	.00	1	true
ENSG00000171855	0	.00	2	true
ENSG00000150995	0	.00	4	true
ENSG00000097033	0	.00	2	true
ENSG00000166025	0	.00	1	true
ENSG00000171848	0	.00	4	true
ENSG00000168685	0	.00	1	true
ENSG00000101109	0	.00	4	true
ENSG00000109062	0	.00	2	true
ENSG00000158473	0	.00	1	true
ENSG00000103769	0	.00	10	true
ENSG00000146013	0	.00	1	true
ENSG00000123374	0	.00	13	true
ENSG00000126883	0	.00	1	true
ENSG00000124222	0	.00	1	true
ENSG00000215077	0	.00	1	true
ENSG00000177169	0	.00	17	true
ENSG00000182979	0	.00	3	true
ENSG00000179348	0	.00	4	true
ENSG00000123384	0	.00	2	true
ENSG00000115738	0	.00	5	true
ENSG00000148660	0	.00	3	true
ENSG00000113558	0	.00	20	true
ENSG00000171862	0	.00	7	true
ENSG00000135365	0	.00	2	true
ENSG00000105939	0	.00	7	true
ENSG00000168214	0	.00	3	true
ENSG00000247077	0	.00	1	true
ENSG00000166033	0	.00	2	true
ENSG00000157131	0	.00	1	true
ENSG00000276409	0	.00	1	true
ENSG00000100243	0	.00	1	true
ENSG00000182985	0	.00	2	true
ENSG00000272047	0	.00	6	true
ENSG00000105963	0	.00	2	true
ENSG00000184709	0	.00	1	true
ENSG00000076555	0	.00	1	true
ENSG00000044524	0	.00	2	true
ENSG00000134001	0	.00	1	true
ENSG00000065427	0	.00	4	true
ENSG00000172724	0	.00	1	true
ENSG00000205250	0	.00	7	true
ENSG00000135336	0	.00	3	true
ENSG00000171867	0	.00	5	true
ENSG00000113580	0	.00	6	true
ENSG00000124207	0	.00	1	true
ENSG00000125538	0	1.00	3	false
ENSG00000275528	0	.00	2	true
ENSG00000134480	0	.00	3	true
ENSG00000063244	0	.00	5	true
ENSG00000160741	0	.00	3	true
ENSG00000156273	0	.00	1	true
ENSG00000124688	0	.00	1	true
ENSG00000123358	0	.00	5	true
ENSG00000078747	0	.00	5	true
ENSG00000018236	0	.00	1	true
ENSG00000238134	0	.00	9	true
ENSG00000145147	0	.00	1	true
ENSG00000031698	0	.00	1	true
ENSG00000149503	0	.00	3	true
ENSG00000097007	0	.00	5	true
ENSG00000180357	0	.00	1	true
ENSG00000105953	0	.00	1	true
ENSG00000162924	16	1.00	2	false
ENSG00000177189	0	.00	2	true
ENSG00000106803	0	.00	2	true
ENSG00000104626	0	.00	1	true
ENSG00000134014	0	.00	2	true
ENSG00000113578	0	.00	4	true
ENSG00000113575	0	.00	9	true
ENSG00000000971	0	.00	1	true
ENSG00000112242	0	.00	6	true
ENSG00000114423	0	.00	5	true
ENSG00000171885	0	.00	1	true
ENSG00000172732	0	.00	1	true
ENSG00000274684	0	.00	2	true
ENSG00000172725	0	.00	1	true
ENSG00000135341	0	.00	4	true
ENSG00000087206	0	.00	3	true
ENSG00000169564	0	.00	2	true
ENSG00000144285	0	.00	1	true
ENSG00000160752	0	.00	1	true
ENSG00000156261	0	.00	2	true
ENSG00000124216	0	.00	1	true
ENSG00000124217	0	.00	1	true
ENSG00000147316	0	.00	2	true
ENSG00000215045	0	.00	1	true
ENSG00000184702	0	.00	4	true
ENSG00000034713	0	.00	3	true
